reports_last_30,avg_monthly_rainfall_mm,road_age_years,traffic_density,days_since_repair,severity_weighted_count,deterioration_risk
23.0,111.8342466933796,2.664302603572356,2.350275052338311,1903.0,11.791019179977804,100
18.0,88.90735662772786,24.831447142362013,2.9915478288126742,1877.0,10.53227182562345,100
21.0,220.81072452196796,28.29432922174547,8.809319844227485,1495.0,25.223546254124123,100
31.0,277.507482087653,25.704670061308327,3.97165659336728,1546.0,1.1594009374549785,100
10.0,29.48300454377889,10.01740661342409,2.4376052988397365,831.0,5.614949606292507,56
25.0,299.09645295283065,2.805904539237849,5.366394736969131,1217.0,12.36386606662757,100
34.0,302.6610162845655,8.404151628942195,3.8564141178513567,341.0,17.89014484174321,100
22.0,126.37148525792774,25.285061274297004,7.901975197716632,1013.0,0.1533753935112092,100
17.0,234.06138242990951,19.67443522899648,9.904456183130277,585.0,17.254430840021236,100
5.0,146.88843077917284,29.000827323088114,5.265744426658337,1857.0,11.354776189014014,100
9.0,62.42489994447471,10.280430553113103,4.517488976528493,735.0,18.9000613109989,92
37.0,189.74522231145752,16.544163608749272,3.4303539831388563,789.0,27.209215187676882,100
21.0,39.362289330542865,23.701146649146835,9.733387322701377,805.0,13.226160348798002,100
12.0,308.68053283463587,7.0197582819543705,4.83283276004682,1802.0,16.637359298987146,100
16.0,324.2585181992669,28.92269923978997,1.7799685993604941,1865.0,13.883697554785716,100
23.0,289.3484665838772,17.771930174754445,9.69215905384676,862.0,3.5556600963482032,100
21.0,201.25956105703273,0.23692689958959567,9.608821259993569,1991.0,23.79338963241361,100
27.0,199.58352098265468,0.7545982688403718,4.357250523350765,1513.0,26.55587161721374,100
10.0,344.76650804431614,26.466480492047857,3.4818601303295713,1692.0,24.34399743850439,100
25.0,94.28657454260218,19.358445832832324,6.804374466886354,1831.0,28.42789723056225,100
17.0,35.82244440777055,22.892175571915864,8.289241307856098,665.0,14.04085553390653,100
37.0,201.05991402440043,23.52048002870724,4.985321322835274,1101.0,19.569652665082167,100
6.0,121.78710325543513,12.613793287523293,3.308129910530334,570.0,5.050248149643234,61
5.0,119.59518275473503,23.958337384269054,3.013940108630134,619.0,29.30424363540783,100
18.0,12.409020417782335,28.125973344376142,3.265987272144181,928.0,17.416621496219083,100
20.0,212.7213992462972,5.165133233088649,1.1803294012241006,101.0,7.849893243026386,68
27.0,99.77145877370879,22.924091986260617,7.786204363552088,430.0,24.161228351066477,100
16.0,73.87190638551154,9.23376022846695,1.0495986351913644,1618.0,17.594733516256948,100
36.0,23.746856673621263,9.644790091615615,3.983144949338527,331.0,28.490249459064728,100
18.0,133.88293600170783,12.382645531091587,8.34943337140865,1244.0,23.099321371459347,100
5.0,308.8494166113955,25.911585597242563,4.041058956918999,1531.0,26.317944696335907,100
4.0,124.4680745831066,0.661682019301475,2.9476179792595234,526.0,16.39950026626005,60
38.0,240.88523144066184,13.017786204307919,9.482537238032672,916.0,15.519252760363413,100
5.0,267.22596755664847,20.401429487078115,1.2654375353301062,1754.0,22.719794136320147,100
37.0,121.55427512466785,3.3124637484756594,8.848539027844742,1670.0,3.1504192648606555,100
11.0,289.35784990409405,23.767607910522493,0.6207679873680461,1840.0,1.6209477445068787,100
3.0,245.23908428676268,28.257077936920588,4.135294128525699,1256.0,29.511067382140716,100
12.0,200.14235775832353,2.7280446323093575,6.31721055497867,1774.0,27.488865861203273,100
24.0,10.337437777213832,4.588444134926344,3.7003838414168087,796.0,28.669828237347204,100
17.0,21.930860413754765,29.222916748386087,5.346064209614584,1203.0,1.8709219048918735,100
31.0,346.89438699606154,5.935669223572248,2.040016665871822,1334.0,8.079042357301466,100
24.0,275.9765339912102,2.3681902710961342,5.6903451746683675,1953.0,27.04627137582054,100
16.0,328.772187982802,28.565776091877005,1.3455871689923815,736.0,2.6843873062839787,100
25.0,316.78308967212934,26.778681294284066,7.960963160895763,1749.0,13.543035363251935,100
38.0,16.950614268535283,19.671764181993932,5.837899134421298,1018.0,10.238740593353251,100
16.0,279.2280785289651,16.5429278186266,4.819321148188526,208.0,26.395514355018086,100
6.0,163.38955296379257,27.57698088908311,0.5466679583308132,1311.0,15.542283970114424,100
16.0,278.44978936022295,19.665602253342684,4.997743359167223,1962.0,8.711225466207114,100
33.0,12.283366615550948,19.7518997794521,5.635694303612403,906.0,15.729035273640259,100
8.0,107.98776240819184,25.310566926058588,2.6566751340716452,1097.0,3.3733861683650437,84
37.0,265.45008376904275,19.597370318772626,6.775903409082219,1854.0,21.93608197669392,100
23.0,279.62706812454053,15.110306611130326,0.7676514871352058,1840.0,18.55012663379731,100
24.0,220.70296441297214,11.691644936953438,2.086890814484957,800.0,18.021263431828054,100
12.0,112.42710441172967,15.094016783737223,7.375485173242352,1520.0,13.135330590252279,100
36.0,115.52328103787339,15.674359472615834,1.4722221892602416,1261.0,8.827324592819723,100
1.0,338.6997476382911,10.824956433547555,2.455488196226161,1295.0,1.9614195820356428,82
11.0,159.33214093962954,13.443552269410382,6.508553479043843,1441.0,28.410975123841613,100
16.0,162.02268708290458,24.056157985905635,7.288417038111124,653.0,12.496617646767044,100
19.0,197.79313508183782,12.495401060276635,0.5148925462343201,609.0,14.877651118466577,89
18.0,149.23079453389218,0.7667929990628808,1.2658941325221507,54.0,11.273002643793042,54
5.0,197.90833196312082,8.490579653215475,4.461180058432626,1712.0,29.636320520210333,100
9.0,156.9940437409697,6.952255922750945,5.927949448321963,553.0,23.885160318560985,93
3.0,291.0830726647435,23.80746035495905,4.537812343456108,1348.0,2.8728067434410742,100
22.0,319.0773467314165,13.478791754154264,6.470699928117579,1371.0,18.245251941217884,100
14.0,326.91748833722295,8.409316291053994,7.559929065219589,1407.0,14.539037209573117,100
22.0,201.86070998199142,24.32114651524874,9.495438475079023,1726.0,23.80056105658922,100
23.0,160.3305095379284,0.5765041366983603,3.4988071312944715,1735.0,29.9194803647056,100
28.0,249.7816199892249,5.227525281936528,1.631047685044661,4.0,22.32920221807236,96
21.0,295.03002104060823,24.808644581874,2.640840042882039,1680.0,25.9478646241498,100
25.0,201.41396230256822,16.519551829812077,1.4816444505179105,415.0,15.079065070674453,95
23.0,247.99354741956884,23.20949323738441,3.942456419729161,1290.0,11.207939710828906,100
26.0,264.90797924522434,25.14528044286233,8.725672659015656,1346.0,19.29839044516093,100
24.0,239.9738840838775,28.25890465765619,3.4705989694435657,107.0,22.482552412082917,100
12.0,263.68540894796524,1.9027379791001398,1.4882270222259675,567.0,6.826017996120914,58
9.0,80.93941306903945,23.97704229895416,5.226328820229693,1820.0,15.10162439579345,100
31.0,179.44734598741115,21.262984446595045,9.9194381666014,283.0,3.4137296037259555,100
13.0,210.01130856572965,6.210768020296776,1.8818121866875948,463.0,6.490584398377032,68
21.0,10.842496491387848,27.951067990203693,7.778749517567219,163.0,26.455766704296913,100
7.0,301.0272529966519,12.126056409191762,8.233589435743026,333.0,4.341959478921789,72
17.0,217.4083328712701,26.628315823644126,4.013383435010018,1275.0,24.340447554066362,100
21.0,53.90635277738911,18.153411139947764,6.1955143866452485,1682.0,11.177872297591215,100
25.0,287.5614046757812,15.802438396228698,4.323734507511886,1189.0,19.905641266313975,100
21.0,253.79936858978516,4.7857180168793825,2.6232693653997186,569.0,27.309791149272154,100
14.0,267.8218447776366,27.429828728619384,4.261188000723602,1717.0,23.426960402482745,100
38.0,143.2944370330311,16.699857220867386,0.9529013663007158,734.0,24.778233593953704,100
20.0,300.42885227629733,0.1827721649045233,7.069561136608927,629.0,7.834472103100289,93
32.0,150.76937792500317,0.5485362321084963,8.29193031629304,1011.0,10.8502381088115,100
29.0,203.97311200150105,23.328978150541428,3.073999333704828,273.0,21.983760616189766,100
22.0,10.218383257957067,4.858090601351689,5.664768243799825,712.0,23.31703759863857,88
35.0,229.25685899047315,17.962153068844355,2.3214853203943644,1598.0,23.701568028026355,100
5.0,254.17976932349848,20.43245885801941,1.2746045017281171,1216.0,22.20323944212865,100
36.0,202.8171842661894,8.380967788454905,6.636185651121598,1976.0,6.948678337276347,100
34.0,178.82999779482947,17.079414252342374,1.3410759650791237,1551.0,8.67259920467784,100
20.0,285.3784010619808,7.207762379672241,7.819790692061673,720.0,28.261230226921672,100
29.0,241.66672383618223,28.389462821038514,2.717545487509241,1533.0,16.61581145235982,100
20.0,104.54517350480782,25.805104690475012,8.185133930026607,1730.0,22.633512038321197,100
10.0,336.08493494719517,8.641283744924074,3.6850457439042694,1261.0,17.975870386782645,100
31.0,250.47084602641587,15.864434728510192,3.688425926429848,1525.0,27.735055957404537,100
9.0,345.89923583022437,15.018985714617171,7.505727606724842,1006.0,26.063454542889506,100
12.0,340.2288475314152,28.800697738502222,5.102657746354712,1823.0,7.841243740668718,100
20.0,322.42930575543056,11.82086340551562,2.0097742640987395,475.0,26.541284158676664,100
33.0,266.8263240166046,16.866826638647005,8.50408548053435,848.0,9.001180763409392,100
15.0,217.20598528896892,27.861197846623114,3.4015320923575953,507.0,13.22941354291985,100
19.0,68.53802565219424,4.884331535296744,1.0277676083840148,202.0,25.53700734356709,84
1.0,194.7394819240776,16.514568098350143,4.160010449228776,1231.0,9.720572260170213,89
4.0,270.2280176140713,3.1701876108548888,5.73961763169679,236.0,8.723157545624984,68
2.0,187.09143395989307,18.524967954555017,6.098853339390975,452.0,20.0597054818776,97
2.0,305.20130365792363,10.97049610161014,8.3560784530382,1526.0,29.99029087241928,100
34.0,47.28300572517741,29.02908219538802,5.414068237934746,482.0,3.9317094327434443,100
33.0,139.5197183365356,12.46227543445579,2.237104830673501,1726.0,21.03181939559109,100
32.0,182.02790232184347,4.085629126251204,2.6166633073590804,98.0,15.80866163715655,93
2.0,156.99060059549674,25.019998827852124,1.0084058829440268,914.0,12.318524709261103,89
3.0,46.91942625932805,24.626000742687424,7.359242892362618,134.0,22.495762491234483,96
11.0,62.19961997517438,20.845788586283533,1.0594154649975795,119.0,16.645089882288275,85
22.0,294.78987957086565,22.46435405652684,6.058126322747955,1581.0,23.93433444124188,100
13.0,174.69064812849334,7.941456530682206,5.969473940466132,133.0,22.315618342472494,82
19.0,26.5656250959274,19.26160501268344,7.855035569753578,1784.0,29.553569518038845,100
6.0,15.60702805240097,1.1405961361618089,0.746296996854211,1197.0,24.325975455901386,68
29.0,170.98163667807103,5.9067043167010365,2.0291134351117135,965.0,2.003993922857906,79
12.0,65.88876681431086,27.9683834265926,9.095623770231384,1837.0,23.38737886632376,100
2.0,249.74282163973544,22.17705891247976,5.7223682946201215,775.0,19.49109660623853,100
29.0,280.40997725943544,6.920176229677734,4.576902131100785,799.0,2.6937105068083547,92
36.0,87.6208808754159,3.3414926855786433,7.476762654622817,819.0,18.16467685554281,100
0.0,211.34016125980546,28.467583346055047,9.025304510891583,1301.0,22.524108017026183,100
17.0,62.51117878503124,3.3656299818039823,2.6300963694954893,1694.0,5.915835397331666,82
33.0,113.21810154209159,7.712101441417446,9.014756288113434,1084.0,13.047349439207302,100
28.0,312.1904680216873,5.479019789983715,1.0869462604075364,562.0,16.274588647317238,100
34.0,194.99335110398567,0.2239146123530389,9.77683047729878,1779.0,12.39458155787519,100
16.0,311.20215634902803,9.424043222941322,1.6485182509961016,1197.0,26.28014408853823,100
14.0,86.58425342103237,29.225366147962877,2.6623636860229394,1664.0,5.067096162706886,100
28.0,122.20827670454645,10.257099174280693,0.9659394009164124,864.0,23.14666657670565,100
6.0,170.1237270753178,15.129146384033211,8.036765068866004,398.0,23.342735776141982,96
9.0,173.22722556614457,22.37807351765344,9.842320620416789,1888.0,13.440898826779776,100
24.0,349.2003088424581,16.53240306237648,2.9697650856976807,1355.0,16.18433975702939,100
26.0,48.911408450184226,22.3077452223692,3.2561196040179388,615.0,4.606873479388574,98
4.0,299.66811210454085,19.849076045715456,2.7897990338000254,1695.0,5.85472716361962,100
20.0,303.65189340343585,18.256890689970444,1.548281002149251,18.0,15.94994436306353,94
14.0,198.0875347228477,19.489467216352356,7.874442167386926,1860.0,6.7404234880047476,100
20.0,126.97263720811227,23.97493086234753,0.6071984000912245,1157.0,24.193961538857685,100
38.0,186.53687545802072,21.305741844033125,9.677741304742828,1179.0,18.48654250146073,100
3.0,109.4390196342317,23.753247621155744,9.273155245090482,26.0,1.6973603521321001,76
39.0,281.69653246957944,4.36792914850594,1.184390852842464,351.0,10.73630005014925,100
17.0,179.41491396151224,20.33021198131621,5.295238512104824,1441.0,25.75277794104733,100
30.0,324.7863408183332,22.110657369765995,9.92851358644337,1116.0,8.323321441008616,100
16.0,221.71505708105488,8.998992974905036,8.526192490484263,255.0,21.591536662475185,100
12.0,184.86857325899234,26.23731983529847,7.151337259585594,1331.0,2.8140041398810975,100
30.0,251.76358035240176,9.141348099081013,0.22460945440901936,1492.0,27.91600961848124,100
27.0,181.33720790627964,7.3149635812949185,0.6837744536824142,544.0,13.480370440013811,93
5.0,317.53215914261204,26.012904464415335,7.940170984426924,1378.0,14.746969067752481,100
28.0,72.71162670152603,7.410595143492801,3.7644485419096876,1946.0,17.094903936875088,100
30.0,340.9385524736079,12.465073872954003,6.684318774590476,964.0,10.90297018800375,100
15.0,286.1447876294053,11.037684901104567,7.391816270431581,458.0,21.758559036052848,100
37.0,302.6493430340557,26.94185467674817,4.2218417752508905,1923.0,0.4375069711893276,100
25.0,174.1886630061642,13.657072148638928,1.4338175070077952,1822.0,4.866128029346328,100
13.0,294.64852677478314,20.82926799888647,3.8669450307921185,913.0,5.664627528303809,100
0.0,114.30318841624975,23.82116713931487,8.710484423186045,850.0,19.0602055179839,100
26.0,269.06238071181957,18.837107422415286,3.3108577903197878,1667.0,26.718024437263853,100
8.0,57.7530538522677,28.31083494974744,0.6264944259457306,1.0,1.9091922444399967,61
30.0,114.39765142725295,24.075225877680243,9.591314171847817,624.0,25.57375799917355,100
21.0,161.54910554230915,12.006198830245895,6.806769089738685,1086.0,24.5854078725759,100
18.0,119.58870416876343,28.524355297730494,5.408567519375659,1308.0,2.2987698648593993,100
6.0,141.58581931222244,15.737244998140024,8.291073466812378,1256.0,4.296852713367566,98
28.0,288.8356132264573,0.6773196883468768,4.111606780970959,741.0,10.501359726914576,91
6.0,97.26980332833698,7.800398389586904,9.851157940105953,1738.0,3.4400884306528545,86
16.0,263.3955985325546,18.651887611117996,8.575730693978237,1299.0,22.748584053014504,100
33.0,35.06210349796163,4.704447069733102,2.8054474165599075,1081.0,15.122079412934635,99
36.0,270.35129655512065,17.522041346796108,3.710479871776399,1877.0,12.322938248595609,100
39.0,279.28790256212284,10.847940669225894,2.757429641984457,188.0,21.748428757793743,100
38.0,146.5775836708439,16.03156440174822,6.593408428482387,1419.0,8.786861191927992,100
22.0,255.64245987693994,0.05624543619758615,6.3933193106740465,1853.0,26.14594245343982,100
8.0,321.1470572733337,25.452640640060952,5.2250587351271705,1323.0,19.61900216042425,100
33.0,282.24241100853914,10.85776463326585,9.658403745728311,1130.0,10.395159361356756,100
32.0,142.75181353496635,4.204753028338591,4.722752881776897,728.0,16.196180709645894,100
39.0,174.6325948552219,13.1374757101524,7.837223941965653,543.0,7.783454282831751,100
26.0,274.98156522717386,14.585318804665024,6.5809511717666975,1091.0,29.549422222850044,100
5.0,109.48216054870201,19.122081314885666,5.181849401446684,1797.0,13.068129799271354,100
20.0,283.320131705017,15.736873210568392,0.4209510721139831,924.0,26.903224580561275,100
17.0,121.54418847072,1.3057074620118791,6.574950238201316,241.0,29.340613718240196,96
33.0,284.03679801108296,26.145369662332943,6.425950842762253,967.0,16.073773799216987,100
15.0,39.51215073924594,13.695267953608838,1.248739945925481,194.0,21.89986710291046,90
13.0,25.095080949600646,2.3096331759902675,7.959149753606658,1872.0,17.16740360823625,100
3.0,349.20965210573956,23.184847095875554,4.669940834450421,1070.0,2.7470289834216532,100
33.0,305.6154218997943,19.804632563492046,3.2414601440480872,427.0,28.572541578520624,100
30.0,310.16815117850933,19.483133183076653,8.239593858459658,1249.0,13.699093530457938,100
1.0,333.43518218624996,12.807420052066831,3.433709594978237,1075.0,26.821893706845884,100
17.0,159.02754520092586,12.314911878629651,6.218507912838263,1021.0,19.668160378156855,100
19.0,107.52408859125175,16.090159091620283,6.179148014564922,1183.0,3.1557267310235684,99
18.0,54.208498306087016,1.517832386973098,0.5280598257326696,1857.0,12.511589128989392,87
36.0,180.41110540307793,8.968732926537626,4.228336305747159,1712.0,5.875444640874592,100
6.0,84.81642896204666,29.636825206871205,2.2277874993195645,525.0,5.095795934626795,90
12.0,328.0872912913687,19.865774673842274,1.9957066190105588,479.0,21.452662310501825,100
7.0,11.361075230544893,12.568024962519663,6.549618886272098,1980.0,0.9005996196438482,76
9.0,58.68689083266134,6.670893088213591,0.11409995285753705,1289.0,28.984217066819376,88
36.0,93.8017900483651,22.356280857007004,9.690789782144964,38.0,13.49770127838253,100
37.0,77.64528194168632,7.808709291185742,3.9539100600482113,1059.0,14.692730431761955,100
1.0,86.7646684371015,4.871103115388861,2.988035284449051,237.0,8.982866879134638,37
25.0,233.05618572080067,4.635447007028618,9.199743999374574,59.0,2.5684821843728436,81
9.0,121.35410662647074,21.877898374941974,4.8667214210684495,371.0,17.647280350845143,100
7.0,219.10828984714692,19.284307628661523,6.143252514852778,509.0,10.342634955162838,93
11.0,312.687697439739,2.0941829811369184,6.958507486369615,159.0,18.722178481332506,83
7.0,214.86930027873868,3.4512844608660753,8.714112734844635,1671.0,16.673094234220613,100
19.0,246.1411490373697,19.015406020607312,1.297419898170561,876.0,6.50732540428184,100
39.0,134.27112139526147,17.13348305616477,0.8165317909202363,1103.0,13.849617672228854,100
23.0,64.3110789917211,20.579971811154405,9.937107843347391,1730.0,9.24189028168756,100
28.0,118.99858123296808,5.341167250897859,0.08883801626070498,1674.0,7.191722436784938,88
19.0,337.85610055939674,21.79763718651501,7.08194753615026,1641.0,23.091130778907065,100
0.0,221.4158707140666,28.08289401991649,6.110653619586211,392.0,0.3571977599762488,85
3.0,104.35378060756517,18.031509436063235,5.52551021709167,1489.0,8.066485758753748,97
10.0,163.3111908351153,5.883900589283516,7.858279591800934,1991.0,15.932570510159632,100
9.0,294.0744327265381,20.386315658523195,9.924729476354587,14.0,14.284379652913735,100
33.0,237.270814039963,10.292450506381932,0.46885821493927393,1736.0,28.204959807586853,100
33.0,200.62196584791718,1.4786323915716426,6.145304926431803,1731.0,25.30972443771732,100
34.0,310.95537805550595,9.070160860574955,7.167776685390507,1682.0,22.54807881564773,100
25.0,238.6294545537087,27.16755305850396,3.0593930617301854,792.0,15.42234399811078,100
22.0,228.52810846897245,12.334179605279257,8.928613849209311,397.0,12.86720197152397,100
25.0,74.52116665166116,25.939960140932772,4.569928414497118,1463.0,1.097087057363867,100
16.0,46.17215222421864,15.25978030568375,1.644784619519467,1246.0,24.650047489164567,100
26.0,338.14831979951566,15.509339668788,8.544078160203,1453.0,12.921387124863362,100
31.0,213.61184583411992,0.15648963194683008,9.429256204246439,511.0,9.629021751679684,93
30.0,151.3323591097859,19.113122198669164,0.995149183687436,355.0,18.199031398328447,100
24.0,210.26707910947397,3.2344153509126072,7.516808671545531,1803.0,22.624134566992282,100
2.0,31.01606676438323,14.36245244046163,2.150142191652197,1030.0,15.691539615982075,72
28.0,289.5232731273963,7.8095056697429674,0.06722217669021702,1702.0,4.48749526426175,100
14.0,83.65948209187422,11.771488974879446,2.6061382288538826,1852.0,27.649394121121343,100
29.0,283.545642148102,16.112320670004024,8.54909835220747,918.0,3.38548469779139,100
21.0,191.68867070962762,0.433923438059185,1.4118387678373234,526.0,29.087148944902314,98
35.0,104.03448464334694,8.537507498148685,1.3066888299846058,1791.0,13.274313057919928,100
13.0,20.271382402303956,29.688358028755946,7.390477062001563,1430.0,28.398695826788238,100
37.0,287.38334081104597,1.7219737746167885,4.063596385646381,1331.0,27.439492792137777,100
33.0,69.99644809956428,9.58180464472105,1.48486072534602,1916.0,12.188017964707909,100
13.0,27.61373931755697,9.642644248939447,2.3000037648217173,492.0,24.000758715762014,75
19.0,266.9984284807995,11.381577627982878,7.946019249856045,721.0,2.6931759548029675,97
21.0,129.01469560681278,20.54342755327036,6.232687900580196,78.0,2.4820280781540016,84
30.0,142.373561901161,7.432313960488938,7.609287725664985,775.0,10.678698111640685,100
27.0,94.00297967544445,13.808080324081583,0.9777323898803769,893.0,18.293553004295052,100
34.0,302.12068275694503,19.345907005573476,4.581042828497125,905.0,0.27963209458454985,100
14.0,111.0920388762209,9.669661749857658,7.971062507813321,301.0,15.455253750292542,84
20.0,81.46547371534811,28.46317741509764,2.65792750868431,1618.0,29.2694071124562,100
17.0,115.14490695429308,29.39017904828044,1.691889683760286,978.0,25.753362858005875,100
36.0,79.07085555691496,3.590207030625334,3.8178389381719215,878.0,6.974118592567474,76
12.0,118.00277507377054,10.314596532024304,3.333799738387807,1727.0,15.842062857902247,100
23.0,38.198315775178834,6.23916209419426,1.854727788822036,972.0,5.142263073500341,75
4.0,63.90020990061584,5.603687866713455,9.539449253562585,1784.0,7.897804420889965,83
34.0,151.79798035469028,14.729395150148385,4.830984045554402,444.0,27.69002515431824,100
15.0,309.01873090055796,16.914813244046368,6.080763561099246,1701.0,29.933344042830416,100
13.0,29.478853885577188,12.769561217927976,1.2110690874959507,1976.0,7.276829643535403,83
23.0,82.30940029841042,8.17664619292082,6.100350881315128,1500.0,6.36203619023603,98
19.0,318.83752968414274,8.35864722760919,5.5532269320846375,1784.0,11.515779730247223,100
33.0,312.60498921437335,29.763844690221923,9.319293277730326,1480.0,13.375692670561351,100
21.0,241.01328332062002,27.710321219707517,4.123168010720438,1200.0,2.6774600289266437,100
20.0,91.7610083923809,2.276965229680715,7.82062100476217,1527.0,4.43125991812182,85
4.0,152.73559075896716,19.696519559883768,3.04180978462122,1921.0,12.744818022708333,100
0.0,81.81513810890812,13.706328224545329,5.789403563278805,1210.0,7.0626170419944945,79
15.0,53.72009310256911,20.66442291597486,9.26970397244198,1373.0,25.34804308435192,100
39.0,139.1994541347231,17.908821166216605,6.250713107588963,158.0,22.546396864284375,100
36.0,205.77934572391905,26.677572002472523,7.111586837665084,1918.0,16.090152926421805,100
25.0,132.37710965803376,2.0096494286647504,8.759845252025904,1555.0,12.978879572052042,100
25.0,217.6803471584297,10.487937361731166,9.254243633087995,323.0,24.929634096419736,100
15.0,110.72661002896386,29.56482377326754,2.082748752030671,579.0,4.9798603072186856,93
7.0,127.5891794386687,5.468560469718503,1.9583803162918523,450.0,26.621635766022976,84
0.0,278.82902115916727,3.8200031851994165,5.504761269087858,639.0,1.472321501056938,55
13.0,308.6270085039117,21.869160180017264,9.955163763063611,1770.0,27.701833853664876,100
12.0,119.4915877205577,23.323054800523906,4.9015232331078,928.0,4.164301570934636,96
7.0,204.31537245739392,20.168206430239806,3.309049631034272,839.0,24.362971321115065,100
10.0,104.57517652337114,23.28587486279776,5.3726127493308855,1557.0,0.5413523518284113,99
0.0,28.133778180525358,20.811647162795165,0.6439577411570185,742.0,24.452345112252694,80
24.0,260.8714416625387,4.073120468675303,1.7720677030991405,1771.0,17.522123194196553,100
37.0,68.14118430029112,18.24665692435521,1.4892041734650996,1508.0,0.571027527764888,100
27.0,154.74225807395183,23.306300476785974,0.2791554507105187,514.0,23.2262927857274,100
17.0,175.5954677489133,25.965498189734035,7.222123030452839,1260.0,3.0467190314245585,100
16.0,72.72033862089602,7.38705728051123,3.2547454586182356,965.0,16.197162777086945,81
12.0,42.14881922555473,3.8229228281561567,1.6853631124208979,688.0,9.960118213114782,56
5.0,128.324424988164,23.43271330747739,5.122437705256234,1812.0,22.77504783893966,100
23.0,333.77720856710823,7.696450351069961,3.234444059720648,795.0,25.59664715017951,100
22.0,219.1461005960633,0.9578843496266198,3.930177707980791,233.0,13.928301030086656,67
0.0,139.67947765698685,24.756406909479125,3.155318170618111,816.0,22.738206406708752,100
16.0,23.229679063233075,15.1797340143258,0.03983514358832152,1033.0,27.49874797311149,100
11.0,214.09291567296782,9.798993972852658,6.883288644189251,252.0,20.67601612422944,97
6.0,41.367597918026675,0.3428731569464749,1.1069047873405968,1485.0,9.659714582824554,56
28.0,194.46498415615895,1.0598233412384306,2.1914239706296943,459.0,13.899362386671033,80
21.0,265.6631728123926,23.77869811680884,1.903170435638315,184.0,6.8999322040190005,99
25.0,154.01901842022735,14.691176548945933,3.3136729549870747,1075.0,13.752250188276275,100
28.0,111.7999082376183,4.491661478893805,1.601976794963561,321.0,7.376714371724939,71
39.0,26.110639497983524,10.755168817470544,3.4695212418795407,1563.0,24.217491745723766,100
32.0,18.42447755494291,4.9591544261256875,2.4326434580773415,136.0,18.297522817914256,76
24.0,156.20903367947722,3.3864465954115985,0.6121511317241102,838.0,18.997379571584,96
35.0,310.33739203900905,8.289234620224308,8.705629771698293,103.0,3.307898654125423,100
19.0,92.98134478968473,16.485256423871924,3.0558110709871142,766.0,0.04380922645955687,79
39.0,205.17887196581924,6.300198234366807,0.9528214637638055,1866.0,23.675599046926585,100
30.0,242.663978691119,10.310132438543013,5.215263789521229,1301.0,16.26919247184827,100
26.0,30.682154950462888,14.33792651869379,1.2327551836880324,1070.0,27.946601245244548,100
36.0,62.05412777314821,12.600892175494558,7.730932014568469,314.0,16.117177169688258,100
20.0,122.6341097626528,3.858833973638689,0.6157794323983956,625.0,6.440355729439149,58
28.0,237.83167921051398,1.1659690660766453,4.646359499442313,761.0,20.954297557690097,100
11.0,159.27193815755294,1.0637618084681677,9.438263301157782,1157.0,21.029489409382677,100
38.0,259.6263231942034,10.50537054083602,1.5896905365841352,416.0,1.9659781248165153,100
24.0,304.98327429488546,21.564062356119685,2.0136867690549796,1999.0,20.809526919631413,100
31.0,267.8465740435046,3.93765896187812,6.004649113952158,1303.0,6.3758466757326016,100
18.0,347.3640504865047,23.609403490932767,9.798540715953393,623.0,7.635618473575775,100
34.0,266.48276336876086,21.470229279415104,3.8583574828559373,224.0,0.9424408876734192,100
2.0,299.7409263025332,0.11830472656833568,6.486450927772066,1190.0,18.821166683186,92
4.0,293.00456187810033,0.8024361894553533,1.5231706278163393,895.0,21.951881803965236,81
20.0,258.2903591752158,5.850996466141549,6.4139713326430225,1347.0,6.914749894515095,100
29.0,282.61261766300277,1.683627331517551,2.526620649548932,1192.0,23.776167964592286,100
32.0,327.79229747491945,15.940293158109178,6.132876074913306,1280.0,22.86093858421974,100
17.0,171.57050869893948,1.1888178437524732,0.8866120808360944,1667.0,12.292986245083519,95
25.0,227.0175881302648,24.07937513986193,5.249690217053291,1050.0,2.046754866168421,100
22.0,185.07950533474272,14.788862068374316,2.374049946732404,1449.0,8.405559824180337,100
38.0,299.3525756453048,21.838631000174328,6.817087033294134,718.0,4.962874467872947,100
26.0,156.66226497631249,22.521076528075234,7.476697870683155,1885.0,28.764547113815453,100
16.0,288.7071021892092,15.202918190106981,8.481425305593973,815.0,24.53232792538838,100
38.0,281.7805555194272,27.760886287603984,9.923953689190819,1359.0,2.3512941427263137,100
4.0,337.0412744653208,29.70722321565924,4.59354779653232,1996.0,15.403800877282695,100
39.0,94.63303774752238,10.776440580436375,6.7059441720732424,698.0,8.006589887271893,100
6.0,251.27063336121017,3.775924207477006,0.1842371625212169,203.0,0.9635392952162647,40
11.0,267.3526292001453,10.897145359436006,9.050870333062111,463.0,9.669038126675108,89
32.0,328.3346875535863,6.700616910428103,6.15743145528579,487.0,3.8275588144197927,100
29.0,318.34682213888055,15.930170011852503,4.213449792732371,113.0,6.681960629398964,100
38.0,204.99879298087242,11.351628037572043,4.343127427606507,1087.0,9.796213857855578,100
29.0,206.91208319375312,14.413482428603727,7.579956463603956,555.0,12.266713504435103,100
25.0,66.879017657438,22.895627282280046,8.33470003535894,194.0,14.05327359579936,100
13.0,341.4873188240822,8.220629236255565,8.079036763148519,273.0,15.605918140991681,100
0.0,96.70593731916513,16.124241739191763,5.105846530470237,546.0,11.10002293329938,66
